mal_id,title,type,score,members,genres,tags
34503,KochinPa! Dainiki,TV,4.53,1861,Comedy,idol|absurdist humour|medium awareness|Parody|Music
34504,Seitokai Yakuindomo Movie,Movie,7.82,66459,Comedy|Romance,Gag Humor|School|high school|absurdist humour|medium awareness|Parody|toilet humour|sex|nudity|sexual fantasies|ecchi|Harem|alcohol|student government
34510,Hei Mao Jing Zhang,TV,5.47,958,Action|Adventure|Comedy|Mystery,Detective|Racing
34511,Hei Mao Jing Zhang (1992),TV,5.78,600,Action|Adventure|Comedy|Mystery,Detective|Racing
34513,Days: Touin Gakuen-sen!,OVA,7.46,25449,Sports,School|Team Sports
34514,Pokemon Generations,ONA,7.51,64622,Action|Adventure|Fantasy,Strategy Game|episodic
34522,"Wake Up, Girls! Shin Shou",TV,6.77,15822,Drama|Gourmet,Idols (Female)|Music|musical band|idol|basketball|plot continuity|performance|friendship|alcohol|the arts|coming of age|journalism|training|rivalry
34525,Centaur no Nayami,TV,6.43,100995,Fantasy|Slice of Life|Girls Love|Horror|Comedy|Romance|Sports,School|Urban Fantasy|juujin|Military|painting|mermaid|karate|high school|cosplaying|magic|archery|ghost|deity|contemporary fantasy|super deformed|Gag Humor|Parody|satire|school clubs|combat|track and field|feudal warfare|multiple couples|unrequited love|plot continuity|performance|blackmail|henshin|friendship|slavery|politics|racism|anti-war|disaster|religion|conspiracy|dystopia|the arts|law and order|special squads|war|rotten world|journalism|murder|tone changes|parenting|preschool|black humour|Shintoism|famine|sexual humour
34527,Gou-chan.: Moko to Chinjuu no Mori no Nakama-tachi,Movie,5.88,573,Adventure,
34528,Mukashi Mukashi Momotarou,Movie,5.91,335,Fantasy,Historical|Mythology
34532,Terra Formars: Earth-hen,OVA,6.04,12301,Action|Horror|Sci-Fi|Suspense,Gore|Space|Survival
34535,Koisuru Shirokuma,Movie,6.59,8280,Boys Love|Comedy,Anthropomorphic
34537,Yoru wa Mijikashi Arukeyo Otome,Movie,8.18,141799,Comedy|Romance|Action|Fantasy|Adventure,Adult Cast|absurdist humour|Gag Humor|university|unrequited love|performance|Music|angst|School|crime|alcohol|tone changes
34539,Saint Seiya: Saintia Shou,ONA,5.76,15995,Action|Adventure,
34540,Pokemon Movie 20: Kimi ni Kimeta!,Movie,7.19,67216,Action|Adventure|Comedy|Fantasy,plot continuity|friendship|proxy battles
34541,Mary to Majo no Hana,Movie,7.27,110843,Adventure|Fantasy|Action|Sci-Fi|Comedy,magic|human enhancement|Gag Humor|violence|Anthropomorphic|School|crime|air combat|boarding school
34542,Inuyashiki,TV,7.63,705010,Action|Drama|Sci-Fi|Suspense,Gore|Psychological|android|alien|gunfights|Super Power|nudity|violence|plot continuity|mafia|politics|crime|disaster|psychoactive drugs|tragedy|superhero|air combat|murder|end of the world
34543,Dive!!,TV,6.11,55959,Drama|Sports,Olympics
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Movie,7.69,151180,Action|Fantasy|Horror|Suspense|Sci-Fi|Romance,Historical|Survival|zombie|violence|plot continuity|steampunk|disaster|revenge|tragedy|post-apocalyptic
34547,Shoukoku no Altair,TV,7.56,84980,Adventure|Drama|Action|Fantasy,Historical|Military|swordplay|politics|war
34550,Warau Salesman New,TV,6.35,20653,Comedy|Drama|Slice of Life,Adult Cast|alcohol|working life|black humour
34552,Dream Festival! R,ONA,6.83,5747,,Idols (Male)|bishounen|idol
34561,Re:Creators,TV,7.55,543457,Action|Fantasy|Sci-Fi|Comedy,Urban Fantasy|magic|robot|seiyuu|Mahou Shoujo|battle royale|Mecha|piloted robot|contemporary fantasy|medium awareness|politics|disaster|revenge|the arts|tragedy|end of the world|social media
34565,Jikan no Shihaisha,TV,6.3,71681,Action|Supernatural,
34566,Boruto: Naruto Next Generations,TV,5.98,932181,Action|Adventure|Fantasy,ninja|Super Power
34572,Black Clover,TV,8.14,1903734,Action|Fantasy|Adventure|Comedy|Romance,elf|magic|swordplay|demon|unrequited love|stereotypes|friendship|disaster|training|curse|rivalry|end of the world
34577,Nanatsu no Taizai: Imashime no Fukkatsu,TV,7.53,1210521,Action|Adventure|Fantasy|Gourmet|Romance,Military|waitress|fairy|magic|angel|swordplay|Super Power|demon|violence|feudal warfare|unrequited love|plot continuity|henshin|ecchi|disaster|war|murder|curse|afterlife|fall of a country|large breasts
34580,Nana Maru San Batsu,TV,6.67,79289,,School|Strategy Game|high school|school clubs
34589,"Onihei: Sono Otoko, Heizou Hasegawa",OVA,6.43,3959,,Historical|Samurai
34591,Natsume Yuujinchou Roku,TV,8.62,206399,Slice of Life|Supernatural|Fantasy|Comedy,Iyashikei|high school|magic|demon|contemporary fantasy|plot continuity|friendship|School|alcohol
34592,Fushigi Naido,Movie,5.39,323,Fantasy,Historical
34595,"""Parade"" de Satie",Movie,5.31,1442,Avant Garde,Music
34599,Made in Abyss,TV,8.62,1553237,Adventure|Drama|Fantasy|Mystery|Sci-Fi|Gourmet|Action|Horror|Comedy,android|tentacle|robot|Super Power|human enhancement|Mecha|dark fantasy|Gag Humor|mechanical tentacle|nudity|violence|parasite|plot continuity|angst|ecchi|friendship|School|crime|ecology|religion|tragedy|coming of age|parental abandonment|rotten world|human-android love|training|Survival|murder|boarding school|curse|dieselpunk|black humour|sexual humour
34600,Nagoya Tetsudou Special Movie,ONA,5.92,430,Slice of Life,
34602,Guomin Laogong Dai Huijia,ONA,5.98,23069,Drama|Romance,School
34604,UQ Holder! Mahou Sensei Negima! 2 OVA,OVA,7.16,30675,Action|Fantasy|Sci-Fi|Comedy|Romance,lingerie|Vampire|Samurai|magic|swordplay|Super Power|human enhancement|Time Travel|Gag Humor|nudity|violence|stereotypes|angst|ecchi|Harem|friendship|tragedy|coming of age|training|large breasts
34607,Lostorage Conflated WIXOSS,TV,7.13,33651,Suspense,High Stakes Game|Psychological|Strategy Game
34612,Saiki Kusuo no Ψ-nan 2,TV,8.41,723179,Comedy,Gag Humor|School|Super Power|high school
34613,Garo: Honoo no Kokuin - Yurugaro,TV,5.49,2160,Comedy|Fantasy|Action,Parody|magic|swordplay|demon|high fantasy|dark fantasy|sex|nudity|violence|ecchi|air combat
34618,Blend S,TV,7.24,704620,Comedy|Gourmet|Romance|Slice of Life|Sports,Workplace|waitress|trap|lingerie|cosplaying|Crossdressing|super deformed|Gag Humor|medium awareness|toilet humour|violence|stereotypes|performance|pantsu|ecchi|the arts|dark-skinned girl|working life|skiing|training|large breasts
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,TV,6.62,180572,Drama|Sci-Fi|Romance,Time Travel|sex|sexual fantasies|pantsu|ecchi|Harem
34625,Master of Torque: Epilogue,ONA,4.83,806,,Racing
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,OVA,8.01,408543,Adventure|Comedy|Fantasy|Sci-Fi,Parody|lingerie|gigantic breasts|magic|robot|bishoujo|ghost|Mecha|medium awareness|nudity|violence|plot continuity|sexual fantasies|ecchi|Harem|alcohol|large breasts
34628,Taka no Tsume x Hello Kitty ga Masaka no Collab!,ONA,4.9,544,Comedy,
34629,MiniGARO,ONA,5.09,513,Comedy,
34630,MiniGARO Manner Movie,Movie,5.49,465,Comedy,
34632,Such a Good Place to Die,Movie,5.59,762,Avant Garde,
34633,Origami of Landscape,ONA,5.01,735,Avant Garde,
34634,Sakana no Iu Koto wo Kiku,Movie,5.43,662,Avant Garde|Drama,
34636,Ballroom e Youkoso,TV,8.18,363481,Sports|Comedy|Romance,Performing Arts|middle school|high school|Gag Humor|nudity|violence|plot continuity|performance|friendship|School|the arts|tone changes|sexual humour
34642,Shingeki no Bahamut: Genesis - Short Story,ONA,7.13,30714,Action|Adventure|Fantasy|Horror|Comedy|Romance,Military|bounty hunter|pirate|bishounen|air force|magic|zombie|angel|dragon|loli|deity|swordplay|demon|high fantasy|Gag Humor|toilet humour|nudity|violence|feudal warfare|multiple couples|unrequited love|ecchi|friendship|crime|disaster|religion|revenge|conspiracy|dark-skinned girl|post-apocalyptic|war|post-war|rotten world|sea battles|air combat|murder|end of the world|black humour
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,Movie,7.25,8551,Drama|Sci-Fi,Mecha|Military
34651,Zenmaiji-kake no Truffe,ONA,5.7,380,Fantasy,
34658,Nekopara OVA,OVA,6.93,82809,Comedy|Romance|Gourmet,Anthropomorphic|juujin|maid
34661,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,ONA,6.25,3504,Action|Fantasy,Video Game
34662,Fate/Apocrypha,TV,7.21,514306,Action|Fantasy|Adventure,Urban Fantasy|magic|battle royale|contemporary fantasy
34669,Balala Xiao Mo Xian: Feiyue Cai Ling Bao 2nd Season,TV,6.01,1010,Comedy,Mahou Shoujo
34670,Monster Strike Anime,ONA,6.29,8132,Action|Fantasy,Video Game
34675,Chou Yuu Sekai: Being the Reality,ONA,6.12,20819,Action|Adventure|Fantasy|Romance,Video Game
34677,Xiong Chumo: Qiu Ri Tuantuanzhuan,TV,5.72,374,Comedy,
34678,Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,ONA,5.83,2222,Action,
34683,Hizukuri,ONA,6.33,6033,Adventure|Sci-Fi,
34696,Anata no Katagoshi Chotto Ue,ONA,5.34,341,Comedy|Supernatural,
34699,Sukui Agete Kurenai ka,ONA,5.02,416,Slice of Life,
34712,Kujira no Kora wa Sajou ni Utau,TV,7.18,248500,Drama|Fantasy|Mystery|Sci-Fi|Action,Super Power|human enhancement|violence|conspiracy|dystopia|coming of age
34716,Crocotires Traction AAA,Movie,5.27,701,Sports,
34723,Youjo Shenki Episode 0,ONA,6.03,18996,Comedy|Fantasy,Isekai|Parody|Reincarnation
34724,Junlin Chengxia,ONA,5.77,1523,Comedy|Fantasy,
34725,Kaito x Ansa,TV,4.99,4383,,Strategy Game
34738,Sengoku Choujuu Giga: Otsu,TV,5.85,3508,Supernatural,Historical|Mythology|Samurai
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,TV,6.13,1457,Adventure|Mystery|Sci-Fi,Detective|Mecha|robot|transforming craft|piloted robot|law and order|police
34742,Youjo Shenki,ONA,6.71,27121,Comedy|Fantasy|Action,Military|Parody|navy|nun|bishounen|air force|magic|loli|deity|gunfights|swordplay|contemporary fantasy|absurdist humour|super deformed|Gag Humor|violence|plot continuity|ecchi|politics|anti-war|disaster|revenge|special squads|war|rotten world|training|air combat|murder|deconstruction|guerilla warfare|black humour|fall of a country
34743,Shita-kiri Suzume (1974),Movie,5.38,358,,Historical
34745,Mahoujin Guruguru (2017),TV,7.83,35341,Adventure|Comedy|Fantasy|Romance,Parody|fairy|magic|demon|absurdist humour|super deformed|plot continuity
34754,Rilu Rilu Fairilu: Yousei no Door,TV,7.22,3711,Fantasy|Slice of Life,Mahou Shoujo
34755,Kuma no Gakkou: Patissier Jackie to Ohisama no Sweets,Movie,6.2,407,Comedy,
34757,Town Workers,ONA,5.96,997,Slice of Life,
34762,Chen-Kuro Gakuen,Movie,5.4,908,Comedy,Parody|School
34763,Kine-Pass Gekijou,Movie,5.51,746,Comedy|Action,Parody|swordplay|high fantasy|war
34764,Kuro-Nikuru Girls,ONA,5.36,841,Comedy,Parody|School
34766,Elsword: Ain-ui Gieog Animation,ONA,6.05,3249,Action|Fantasy,
34771,Dynamic Chord,TV,4.65,10359,,Music|bishounen
34782,Tama Pawns,ONA,5.64,995,Comedy|Fantasy|Ecchi,
34787,Idol Time PriPara,TV,7.42,8617,,Idols (Female)|Music|School
34792,Yoake Tsugeru Lu no Uta,Movie,7.41,59246,Adventure|Award Winning|Supernatural|Fantasy|Comedy|Slice of Life|Sports,Music|mermaid|swimming|musical band|contemporary fantasy|friendship|disaster|the arts|coming of age
34798,Yuru Camp△,TV,8.27,542978,Slice of Life|Gourmet|Adventure|Comedy,CGDCT|Iyashikei|high school|absurdist humour|super deformed|Gag Humor|school clubs|nudity|stereotypes|friendship|School|ecology|alcohol|working life
34799,PriPri Chii-chan!!,TV,6.87,4320,Comedy|Sci-Fi|Gourmet|Slice of Life,robot helper|middle school|contemporary fantasy|volleyball|dodgeball|henshin|School|table tennis
34800,Action Heroine Cheer Fruits,TV,6.63,15819,Slice of Life,School
34813,Susume! Godzilland,OVA,5.93,643,Comedy,
34815,Ningyohime,Movie,6.15,416,Fantasy,
34817,Zo Zo Zo Zombie-kun,ONA,5.2,650,Comedy,
34820,Mazinger Z Movie: Infinity,Movie,7.04,10226,Comedy|Sci-Fi|Action,Mecha|Super Power|Military|robot|gunfights|politics|super robot|terrorism
34822,Tsuki ga Kirei,TV,8.02,597898,Romance|Comedy|Sports,School|middle school|track and field|unrequited love|plot continuity|performance|the arts|literature|social media
34825,Keppeki Danshi! Aoyama-kun,TV,6.95,212681,Comedy|Sports|Romance,Gag Humor|School|Team Sports|association football|super deformed|unrequited love|rivalry
34826,Maple Town Monogatari (Movie),Movie,6.27,650,Fantasy|Slice of Life,Anthropomorphic
34830,Dance with Devils: Fortuna,Movie,6.24,20612,Romance|Supernatural,Mythology|Reverse Harem|School|Vampire|Music
34834,Hina Logi: From Luck & Logic,TV,6.69,32920,Action|Comedy|Fantasy|Girls Love|Romance,School|all-girls school|Mahou Shoujo|unrequited love|henshin|rivalry
34835,Crayon Shin-chan Gaiden: Kazokuzure Ookami,ONA,6.79,2476,Action|Comedy|Ecchi,Samurai|Parody
34836,Future Card Buddyfight Battsu,TV,6.75,5743,,Strategy Game
34839,Sanrio Danshi,TV,6.72,67994,Slice of Life,Otaku Culture|School
34840,Kitsune Tsuki,Movie,6.19,895,Drama,
34843,Ponkotsu Quest x Monsterz,ONA,5.65,486,Comedy|Fantasy,Parody
34844,Ponkotsu Quest x Gatchaman Special,ONA,5.3,751,Comedy|Fantasy,Parody
34851,Kaibutsu Gakushou,Movie,5.63,643,Avant Garde,
34852,Pikaia!!,TV,5.82,845,Drama,
34862,Xianjing Chuanshuo RO: Shouhu Yongheng de Ai,ONA,5.91,1077,Action|Fantasy,
34863,Zoku Touken Ranbu: Hanamaru,TV,7.31,32444,Action|Comedy|Fantasy,Anthropomorphic|Historical|bishounen|Time Travel
34866,Yu☆Gi☆Oh! VRAINS,TV,6.76,52380,Action|Fantasy|Sci-Fi|Sports,Strategy Game|proxy battles
34868,Prism Season,OVA,5.72,546,,
34872,Tapuri Card x Kaijuu Sakaba Kanpai,ONA,5.09,510,Comedy,
34881,Aho Girl,TV,6.71,532565,Comedy|Action|Slice of Life,Gag Humor|School|lingerie|wrestling|high school|absurdist humour|violence|sexual fantasies|pantsu|ecchi
34887,Against,ONA,5.06,876,Avant Garde|Fantasy,
34888,Makeruna!! Aku no Gundan!,TV,5.32,2208,Comedy,
34893,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,ONA,6.29,3697,Drama|Fantasy,
34901,Beyblade Burst God,TV,7.26,24146,Action|Adventure|Sci-Fi,proxy battles
34902,Tsurezure Children,TV,7.53,784345,Comedy|Romance,School|nudity|multiple couples
34903,RoboMasters the Animated Series,TV,6.33,13106,,School
34905,Duel Masters (2017),TV,5.62,2035,Action|Adventure|Comedy|Fantasy,proxy battles
34907,Through the Windows,Movie,5.58,930,,
34914,New Game!!,TV,7.7,272118,Comedy|Gourmet|Girls Love|Romance|Slice of Life,Adult Cast|CGDCT|Workplace|lingerie|drawing|cosplaying|super deformed|nudity|performance|pantsu|ecchi|friendship|alcohol|the arts|working life|rivalry
34915,The iDOLM@STER SideM,TV,7.18,23734,,Idols (Male)|Music|idol|the arts
34927,Rilu Rilu Fairilu: Mahou no Kagami,TV,7.38,2690,Fantasy|Slice of Life,
34931,Funi Funi Marshmallow,ONA,5.39,349,,
34933,Kakegurui,TV,7.21,1627760,Drama|Mystery|Suspense,High Stakes Game|School|Strategy Game|high school|gambling
34934,Koi to Uso,TV,6.47,451655,Drama|Romance|Comedy,Love Polygon|School|high school|sudden girlfriend appearance|unrequited love|plot continuity|performance|angst|ecchi|friendship|the arts
34935,Yowai Robot to 10 no Story Project,ONA,5.51,393,,
34936,Sword of Phantasia,ONA,5.61,595,Fantasy,Music|Strategy Game
34940,Dongguo Xiaojie,ONA,5.93,3011,Adventure|Supernatural,Historical|Mythology
34941,Queen's Blade: Unlimited,OVA,5.76,13838,Action|Adventure|Fantasy|Ecchi|Girls Love,elf|magic|angel|demon
34944,Bungou Stray Dogs: Dead Apple,Movie,7.91,315370,Action|Mystery|Comedy,Adult Cast|Detective|Organized Crime|Super Power|bishounen|Martial Arts|dragon|swordplay|contemporary fantasy|super deformed|Gag Humor|violence|stereotypes|mafia|angst|cyberpunk|friendship|politics|crime|disaster|law and order|tragedy|coming of age|special squads|rotten world|working life|end of the world|terrorism
34946,Yuki no Joou,Movie,5.81,519,Fantasy,
34954,Yoshichirou no Keirei,Movie,5.32,617,,Historical|Samurai
34955,Kyoudai Koguma,Movie,5.17,645,Adventure,
34957,Ookami wa Ookami da,Movie,5.12,754,Fantasy,
34958,Sakana no Kuni,Movie,5.09,702,,Military
34961,Yume Oukoku to Nemureru 100-nin no Oujisama: Short Stories,ONA,6.0,4601,,Strategy Game|bishounen|predominantly male cast
34962,Digimon Adventure tri. 5: Kyousei,Movie,7.17,55705,Action|Adventure|Comedy|Drama|Fantasy|Romance,high school|friendship|proxy battles
34964,Killing Bites,TV,6.56,207895,Action|Sci-Fi|Ecchi,Anthropomorphic|Gore|juujin|battle royale|Super Power|genetic modification
34966,Jigoku Shoujo: Yoi no Togi,TV,6.68,67697,Horror|Mystery|Supernatural|Fantasy|Slice of Life,Psychological|contemporary fantasy|violence|plot continuity|angst|revenge|tragedy|coming of age|curse
34969,Senga Tsubo,Movie,5.5,992,Fantasy,
34972,Hakubo,Movie,6.54,31780,Drama|Romance,Music|School|Visual Arts|painting|high school|school clubs|performance|the arts
34973,Love Live! Sunshine!! 2nd Season,TV,7.61,124617,Slice of Life,Idols (Female)|Music|School|all-girls school|idol|performance|the arts
34974,Aragne no Mushikago,Movie,5.11,7625,Fantasy|Horror|Mystery,
34975,Marvel Future Avengers,TV,5.78,5833,Action,Super Power|calling your attacks
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,TV,7.15,14035,Comedy|Action,Historical|Military|Martial Arts|ninja|absurdist humour|super deformed|Gag Humor|violence|feudal warfare
34979,Shounen Ashibe: Go! Go! Goma-chan 2,TV,5.93,1304,Slice of Life,Pets
34980,Fin-tan,ONA,5.15,510,Comedy,
34982,Roba,Movie,5.39,667,Adventure,
34984,Koi wa Ameagari no You ni,TV,7.47,338390,Drama|Romance|Slice of Life,waitress|track and field|School|working life|parenting
34985,Shinkansen Henkei Robo Shinkalion,ONA,5.97,1137,,Mecha
34992,Byoudoku no Denpa,Movie,5.06,775,,Educational
34993,Namake Gitsune,Movie,5.1,581,,
34997,Ao no Strada,ONA,5.29,771,Drama|Sci-Fi|Romance,Time Travel
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,OVA,7.13,53886,Comedy|Romance|Sci-Fi|Ecchi,Harem|School|Gag Humor
35004,T-sensei,ONA,6.2,1693,Slice of Life,Childcare|School|Workplace
35007,Kamigami no Ki: Xmas Special,ONA,5.64,474,Comedy|Supernatural,Historical|deity|Anthropomorphic
35011,Yankee Hamster,ONA,6.09,1329,Comedy,Delinquents|Pets|delinquent|medium awareness|Parody
35015,Ani ni Tsukeru Kusuri wa Nai!,TV,7.47,107167,Comedy|Romance|Slice of Life,School|high school|Gag Humor|plot continuity
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,Movie,6.05,1798,Comedy,Adult Cast|Parody
35032,Kitty to Mimmy no Atarashii Kasa,Movie,5.83,458,,
35033,Sam to Chip no wa Hachamecha Dai Race,OVA,5.34,526,Comedy|Sports,Racing|motorsport
35036,Eddy & Emmy no Initial Ring wa Futari de,OVA,6.17,461,,
35044,Tu Bian Yingxiong Leaf,ONA,6.96,45166,Comedy|Action,Super Power|swordplay|super deformed|Gag Humor|violence|pantsu|angst|henshin|ecchi|Anthropomorphic|conspiracy|tragedy|rotten world|murder
35062,Mahoutsukai no Yome,TV,8.05,1019045,Drama|Fantasy|Romance|Horror|Comedy,Urban Fantasy|fairy|tentacle|magic|dragon|contemporary fantasy|super deformed|Gag Humor|violence|plot continuity|angst|henshin|friendship|slavery|religion|tragedy|coming of age|parental abandonment|murder|curse
35067,Osomatsu-san 2nd Season,TV,7.64,57998,Comedy,Adult Cast|Gag Humor|Parody
35069,Sekai no Yami Zukan,TV,4.74,24971,Horror|Supernatural,
35070,3-nen D-gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,Movie,5.67,1024,Comedy,Parody|School
35073,Overlord II,TV,7.75,1132434,Action|Adventure|Fantasy,Military|Vampire|magic|high fantasy|sex|violence|feudal warfare|Anthropomorphic|politics|fall of a country
35075,Hoozuki no Reitetsu 2nd Season,TV,7.91,51724,Comedy|Fantasy|Gourmet|Action|Sci-Fi|Horror|Slice of Life|Sports,juujin|android|cosplaying|magic|robot|Martial Arts|bishoujo|idol|Mahou Shoujo|ghost|deity|Mecha|demon|contemporary fantasy|absurdist humour|Gag Humor|medium awareness|Parody|satire|toilet humour|nudity|violence|performance|Music|mafia|politics|crime|religion|revenge|alcohol|the arts|journalism|working life|Buddhism|murder|afterlife|black humour|Shintoism|torture|sexual humour
35076,Juuni Taisen,TV,6.54,310588,Action|Suspense,High Stakes Game|battle royale|contemporary fantasy|violence|murder
35078,Mitsuboshi Colors,TV,7.42,110658,Slice of Life|Adventure|Comedy,CGDCT|Iyashikei|Gag Humor|medium awareness|toilet humour|violence|blackmail|law and order|police|working life
