userID,holdout_animeID,train_anime_ids,profile_size,user_level,popularity_rank,metadata_rank,graph_rank,people_staff_rank,item_knn_rank,latent_svd_rank,full_hybrid_rank,tuned_hybrid_rank,level_tuned_hybrid_rank,example_method,product_hybrid_top12_anime_ids,candidate_pool_size,holdout_title,train_titles,product_hybrid_top12_titles,case_type
14047323,31043,20|121|153|245|269|355|430|486|552|1210|1313|1535|1575|1604|1735|2158|2904|4898|6793|7674,89,Casual,1,2,1,31,2,1,1,1,1,level_tuned_product_hybrid,31043|5231|37347|17389|7054|10507|37105|856|41402|36816|8795|34349,101,Boku dake ga Inai Machi,Naruto | Fullmetal Alchemist | Juuni Kokuki | Great Teacher Onizuka | Bleach | Shakugan no Shana | Fullmetal Alchemist: The Conqueror of Shamballa | Kino no Tabi: The Beautiful World,Boku dake ga Inai Machi | Inazuma Eleven | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II | Kingdom 2nd Season | Kaichou wa Maid-sama! | Inazuma Eleven Go | Grand Blue | Utawarerumono | Mairimashita! Iruma-kun 2nd Season | Godzilla 2: Kessen Kidou Zoushoku Toshi | Panty & Stocking with Garterbelt | Diamond no Ace: Second Season OVA,both_hit
14063728,34544,1|6|7|19|43|59|97|145|158|160|164|177|199|205|226|227|239|245|283|302,257,Fan,12,11,14,39,37,14,13,14,15,level_tuned_product_hybrid,16|369|23327|36511|36649|40456|20853|43439|20903|13335|2787|1365,101,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Cowboy Bebop | Trigun | Witch Hunter Robin | Monster | Koukaku Kidoutai | Chobits | Last Exile | Kareshi Kanojo no Jijou,Hachimitsu to Clover | Boogiepop wa Warawanai | Space☆Dandy 2nd Season | Tokyo Ghoul:re | Banana Fish | Kimetsu no Yaiba Movie: Mugen Ressha-hen | Hitsugi no Chaika | Shadows House | Harmonie | Fuse: Teppou Musume no Torimonochou | Shakugan no Shana II (Second) | Meitantei Conan Movie 06: Baker Street no Bourei,hybrid_failure_vs_popularity
14067308,57555,47|66|199|339|431|437|523|578|1535|4224|5114|10165|11061|12189|14813|15227|16498|16782|17895|22135,118,Casual,3,1,3,7,2,2,1,1,1,level_tuned_product_hybrid,57555|38040|49918|205|387|53149|1029|570|8857|9941|31519|31500,101,Chainsaw Man Movie: Reze-hen,Akira | Azumanga Daiou The Animation | Sen to Chihiro no Kamikakushi | Serial Experiments Lain | Howl no Ugoku Shiro | Perfect Blue | Tonari no Totoro | Hotaru no Haka,Chainsaw Man Movie: Reze-hen | Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu | Boku no Hero Academia 6th Season | Samurai Champloo | Haibane Renmei | Oemojisangjuui | Omoide Poroporo | Jin-Rou | Nichijou: Nichijou no 0-wa | Tiger & Bunny | Anitore! EX | High School Fleet,both_hit
14156521,325,47|120|121|199|521|532|1509|5114|6702|7054|11633|31964|33486,13,Beginner,21,13,1,22,1,2,2,1,1,level_tuned_product_hybrid,325|5525|38086|1923|24727|38993|5252|41312|52995|58015|17249|37576,101,Peach Girl,Akira | Fruits Basket | Fullmetal Alchemist | Sen to Chihiro no Kamikakushi | Mermaid Melody Pichi Pichi Pitch | Bishoujo Senshi Sailor Moon S | Mamotte! Lollipop | Fullmetal Alchemist: Brotherhood,"Peach Girl | 07-Ghost | Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram | Urusei Yatsura Movie 4: Lum The Forever | Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi | Karakai Jouzu no Takagi-san 2 | One Piece: Romance Dawn Story | Kami-tachi ni Hirowareta Otoko | Arifureta Shokugyou de Sekai Saikyou Season 3 | One Piece: Dai Tannou Kikaku! ""Shi no Gekai"" Trafalgar Law | Pretty Rhythm: Rainbow Live | Majutsushi Orphen Hagure Tabi",hybrid_win
14223081,31374,21|32|431|2994|33028|34612|35790|38524|38671|39565|40956|41491|48413,13,Beginner,16,29,1,1,5,5,3,2,2,level_tuned_product_hybrid,578|31374|22199|39017|41094|1538|2966|39247|18441|137|54029|33950,101,Shingeki! Kyojin Chuugakkou,"One Piece | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Howl no Ugoku Shiro | Death Note: Rewrite | Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen | Saiki Kusuo no Ψ-nan 2 | Tate no Yuusha no Nariagari | Shingeki no Kyojin Season 3 Part 2",Hotaru no Haka | Shingeki! Kyojin Chuugakkou | Akame ga Kill! | Kyokou Suiri | Xian Wang de Richang Shenghuo | Pumpkin Scissors | Ookami to Koushinryou | Kobayashi-san Chi no Maid Dragon S | Blood Lad: Wagahai wa Neko de wa Nai | Hunter x Hunter: Original Video Animation | Wu Liuqi: Anying Suming | Black Clover: Jump Festa 2016 Special,hybrid_win
14291946,4224,1|6|19|21|30|32|43|145|223|230|245|263|264|265|268|323|459|460|461|462,285,Fan,1,12,1,16,83,5,3,1,1,level_tuned_product_hybrid,4224|31289|853|12431|2418|16706|25879|32869|16662|43299|33352|37596,101,Toradora!,"Cowboy Bebop | Trigun | Monster | One Piece | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Koukaku Kidoutai | Kareshi Kanojo no Jijou",Toradora! | One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi | Ouran Koukou Host Club | Uchuu Kyoudai | Stranger: Mukou Hadan | Kami nomi zo Shiru Sekai: Megami-hen | Working!!! | Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari | Kaze Tachinu | Wonder Egg Priority | Violet Evergarden | Poputepipikku TV Special,both_hit
14299550,38691,20|199|431|512|513|523|572|1279|1735|4224|5365|9253|10408|10589|10863|11577|11757|12189|12477|14345,148,Casual,1,13,1,5,10,1,1,1,1,level_tuned_product_hybrid,38691|50307|25397|10389|22297|31580|6675|37171|3958|6444|50429|23447,101,Dr. Stone,Naruto | Sen to Chihiro no Kamikakushi | Howl no Ugoku Shiro | Majo no Takkyuubin | Tenkuu no Shiro Laputa | Tonari no Totoro | Kaze no Tani no Nausicaä | Taiyou no Ko Esteban,"Dr. Stone | Tonikaku Kawaii 2nd Season | Absolute Duo | Momo e no Tegami | Fate/stay night: Unlimited Blade Works | Ajin | Redline | Asobi Asobase | Kannagi | Tegamibachi | Aiyou de Mishi | Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",both_hit
14644938,4722,20|21|30|32|33|44|45|111|121|136|137|138|139|199|205|223|225|232|246|249,246,Fan,15,53,7,17,62,9,8,8,8,level_tuned_product_hybrid,177|27821|38671|34034|51535|35737|2424|4722|418|52741|38936|17269,101,Skip Beat!,"Naruto | One Piece | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Kenpuu Denki Berserk | Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen | Rurouni Kenshin: Meiji Kenkaku Romantan | Corrector Yui","Tsubasa Chronicle | Fate/stay night: Unlimited Blade Works Prologue | Enen no Shouboutai | Pokemon Sun & Moon | Shingeki no Kyojin: The Final Season - Kanketsu-hen | Pluto | Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki! | Skip Beat! | Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!! | Undead Unluck | Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi | Captain Herlock",hybrid_win
14648455,32281,20|30|154|164|199|205|431|513|523|597|1535|1575|1735|2001|2488|2904|4224|5081|5114|6114,52,Casual,1,7,1,31,1,1,1,1,1,level_tuned_product_hybrid,32281|1887|40834|34541|52865|6768|31376|18229|3420|10259|8934|32979,101,Kimi no Na wa.,Naruto | Shinseiki Evangelion | Shaman King | Mononoke Hime | Sen to Chihiro no Kamikakushi | Samurai Champloo | Howl no Ugoku Shiro | Tenkuu no Shiro Laputa,Kimi no Na wa. | Lucky☆Star | Ousama Ranking | Mary to Majo no Hana | Romantic Killer | Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem | Flying Witch | Gatchaman Crowds | Shigofumi | Da Yu Hai Tang (Movie) | Star Driver: Kagayaki no Takuto | Flip Flappers,both_hit
14825012,18679,1|30|32|164|199|205|227|523|889|1535|2025|3702|5114|5630|5680|7785|7791|9253|9332|12531,50,Casual,5,1,3,35,2,1,1,2,2,level_tuned_product_hybrid,2001|18679|2904|37521|35363|1735|9513|34822|56196|6377|14355|54029,101,Kill la Kill,"Cowboy Bebop | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Mononoke Hime | Sen to Chihiro no Kamikakushi | Samurai Champloo | FLCL | Tonari no Totoro","Tengen Toppa Gurren Lagann | Kill la Kill | Code Geass: Hangyaku no Lelouch R2 | Vinland Saga | Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai | Naruto: Shippuuden | Beelzebub | Tsuki ga Kirei | Boku no Hero Academia the Movie 4: You're Next | Zan Sayonara Zetsubou Sensei | Yama no Susume | Wu Liuqi: Anying Suming",both_hit
14901589,38524,20|1535|1735|2471|4654|5081|6213|8937|9260|9919|10087|10793|11617|11737|11741|11743|11757|11771|11887|14813,162,Fan,1,2,4,1,8,1,1,2,2,level_tuned_product_hybrid,23273|38524|9989|44942|57524|58567|19429|30321|32407|22265|37221|37964,101,Shingeki no Kyojin Season 3 Part 2,Naruto | Death Note | Naruto: Shippuuden | Doraemon (1979) | Toaru Majutsu no Index | Bakemonogatari | Toaru Kagaku no Railgun | Toaru Majutsu no Index II,Shigatsu wa Kimi no Uso | Shingeki no Kyojin Season 3 Part 2 | Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. | Shuumatsu no Walküre | Make Heroine ga Oosugiru! | Ore dake Level Up na Ken Season 2: Arise from the Shadow | Akuma no Riddle | Strike the Blood: Valkyria no Oukoku-hen | Clockwork Planet | Free! Eternal Summer | Release the Spyce | Mayonaka no Occult Koumuin,both_hit
14912435,9253,20|30|31|32|33|45|48|90|91|94|96|121|150|164|192|199|223|226|227|249,237,Fan,1,1,1,7,23,1,1,1,1,level_tuned_product_hybrid,9253|22777|528|34933|4081|304|2448|1538|19391|1264|34086|32438,101,Steins;Gate,"Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Shi to Shinsei | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Kenpuu Denki Berserk | Rurouni Kenshin: Meiji Kenkaku Romantan | .hack//Sign | Shin Kidou Senki Gundam Wing",Steins;Gate | Dragon Ball Kai (2014) | Pokemon Movie 01: Mewtwo no Gyakushuu | Kakegurui | Natsume Yuujinchou | Aa! Megami-sama! Movie | Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven | Pumpkin Scissors | Shingeki no Kyojin Picture Drama | Yoroiden Samurai Troopers | Tales of Zestiria the Cross 2nd Season | Mayoiga,both_hit
14981812,23273,1|20|30|31|66|199|223|245|355|431|516|572|1195|1254|1316|1367|1535|1689|1698|1735,174,Fan,2,7,1,7,6,1,1,1,1,level_tuned_product_hybrid,23273|22147|40938|22319|28497|40834|50392|33286|34497|30778|15051|53881,101,Shigatsu wa Kimi no Uso,Cowboy Bebop | Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Shi to Shinsei | Azumanga Daiou The Animation | Sen to Chihiro no Kamikakushi | Dragon Ball | Great Teacher Onizuka,Shigatsu wa Kimi no Uso | Amagi Brilliant Park | Hige wo Soru. Soshite Joshikousei wo Hirou. | Tokyo Ghoul | Rokka no Yuusha | Ousama Ranking | Mato Seihei no Slave | Strike the Blood II | Death March kara Hajimaru Isekai Kyousoukyoku | Fairy Tail Movie 2: Dragon Cry | Love Live! School Idol Project | Arknights: Perish in Frost,both_hit
15047041,35968,431|528|1535|9756|9989|11617|14719|15051|15451|16498|19111|20899|23273|24703|25777|26055|27989|28851|30276|30831,80,Casual,3,15,3,14,60,4,4,3,4,level_tuned_product_hybrid,36098|9253|54789|35968|18617|40357|18247|5460|32038|24075|9760|40429,101,Wotaku ni Koi wa Muzukashii,Howl no Ugoku Shiro | Pokemon Movie 01: Mewtwo no Gyakushuu | Death Note | Mahou Shoujo Madoka★Magica | Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. | High School DxD | JoJo no Kimyou na Bouken (TV) | Love Live! School Idol Project,Kimi no Suizou wo Tabetai | Steins;Gate | Boku no Hero Academia 7th Season | Wotaku ni Koi wa Muzukashii | Girls & Panzer Movie | Tate no Yuusha no Nariagari Season 3 | IS: Infinite Stratos 2 | Meitantei Conan Movie 13: Shikkoku no Chaser | Show By Rock!! # | Persona 4 the Golden Animation | Hoshi wo Ou Kodomo | Bishoujo Senshi Sailor Moon Eternal Movie 2,both_hit
15165435,13629,1|5|28|29|43|44|49|72|73|80|81|82|92|95|113|121|153|158|185|199,628,Veteran,24,36,15,101,15,8,15,12,8,level_tuned_product_hybrid,53526|4382|31765|40665|2026|33433|31339|13629|29829|493|34376|51680,101,Furiko,Cowboy Bebop | Cowboy Bebop: Tengoku no Tobira | Yakitate!! Japan | Zipang | Koukaku Kidoutai | Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen | Aa! Megami-sama! | Full Metal Panic? Fumoffu,Uma Musume: Pretty Derby Season 3 | Suzumiya Haruhi no Yuuutsu (2009) | Sword Art Online Movie: Ordinal Scale | Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo | Hayate no Gotoku! | Shuumatsu no Izetta | Drifters | Furiko | Tamayura: Sotsugyou Shashin Part 2 - Hibiki | Armitage III: Poly-Matrix | Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku | Cool Doji Danshi,hybrid_win
15193057,14813,17|18|20|21|22|30|32|43|47|64|65|109|121|150|152|185|186|187|218|223,180,Fan,1,4,1,6,65,1,1,1,1,level_tuned_product_hybrid,14813|34572|2993|12413|36704|2269|2705|2924|15061|3312|4690|35198,101,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Hungry Heart: Wild Striker | Initial D Fourth Stage | Naruto | One Piece | Tennis no Oujisama | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Koukaku Kidoutai",Yahari Ore no Seishun Love Comedy wa Machigatteiru. | Black Clover | Rosario to Vampire | Jormungand | Free! Dive to the Future | Kidou Senshi Gundam SEED Special Edition | Bakusou Kyoudai Let's & Go | ef: A Tale of Memories. | Aikatsu! | Dr. Slump | Cyborg 009 (1979) | Free! Take Your Marks,both_hit
15251361,33948,1535|4224|9624|9919|11111|14513|14719|14741|15809|16498|16592|16742|18153|18671|20159|20507|20899|21273|21863|24133,51,Casual,26,47,8,47,10,44,26,11,10,level_tuned_product_hybrid,36456|11757|18679|14713|853|33524|3455|42391|6707|33948|33362|16732,101,Hinako Note,Death Note | Toradora! | 30-sai no Hoken Taiiku | Ao no Exorcist | Another | Magi: The Labyrinth of Magic | JoJo no Kimyou na Bouken (TV) | Chuunibyou demo Koi ga Shitai!,Boku no Hero Academia 3rd Season | Sword Art Online | Kill la Kill | Kamisama Hajimemashita | Ouran Koukou Host Club | Sakamoto desu ga? Sakamoto deshita? | To LOVE-Ru | Osomatsu-san 3rd Season | Kuroshitsuji II | Hinako Note | Starmyu 2nd Season | Kiniro Mosaic,hybrid_win
15353413,57609,1|6|33|97|153|202|205|245|249|467|486|523|801|1017|1018|1566|1571|1650|1651|1652,506,Veteran,96,81,29,101,18,49,91,66,56,level_tuned_product_hybrid,54918|62432|42994|39617|60310|40046|55825|61271|59005|48470|617|54730,101,Megumi no Daigo: Kyuukoku no Orange Recaps,Cowboy Bebop | Trigun | Kenpuu Denki Berserk | Last Exile | Juuni Kokuki | Wolf's Rain | Samurai Champloo | Great Teacher Onizuka,Tokyo Revengers: Tenjiku-hen | Jingai Kyoushitsu no Ningengirai Kyoushi | Jashin-chan Dropkick X | Yakusoku no Neverland 2nd Season | Mairimashita! Iruma-kun 4th Season | Id:Invaded | Jigokuraku 2nd Season | NEET Kunoichi to Nazeka Dousei Hajimemashita: Nazeka Beach de Dogimagi Shimashita/Nazeka Moto Koutou Youma to Nakayoku Narimashita | Leviathan | D_Cide Traumerei the Animation | Juubee Ninpuuchou | Kinnikuman: Kanpeki Choujin Shiso-hen,both_miss
15382588,15379,20|226|356|442|594|761|889|918|936|1074|1519|1535|1735|2144|2472|2951|4134|4437|4901|6325,61,Casual,8,18,1,30,35,5,3,3,3,level_tuned_product_hybrid,37492|8675|15379|1526|34100|13677|251|32281|12471|45576|52461|306,101,Kotoura-san,Naruto | Elfen Lied | Fate/stay night | Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo! | Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo! | Naruto: Akaki Yotsuba no Clover wo Sagase | Black Lagoon | Gintama,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio | Seitokai Yakuindomo | Kotoura-san | Pokemon Movie 08: Mew to Hadou no Yuusha Lucario | Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai | Ao no Exorcist Movie Special | Kyou kara Maou! | Kimi no Na wa. | Eureka Seven AO | Mushoku Tensei: Isekai Ittara Honki Dasu Part 2 | Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu | Abenobashi Mahou☆Shoutengai,both_hit
